#{"t_start": 1748602749.592242, "env_id": "Maze-v0"}
r,l,t
-92.0,15,131.822821
-111.0,12,131.963248
-208.0,21,132.155035
-19.0,19,132.351088
-15.0,15,132.484354
-138.0,17,132.631934
-30.0,19,132.810113
-94.0,17,132.945559
-12.0,12,133.052863
-17.0,17,133.20961
-27.0,27,133.401979
-48.0,15,133.505703
-142.0,32,133.776033
-24.0,24,134.06645
-131.0,21,134.299502
-31.0,20,134.494744
-35.0,24,134.765824
-17.0,17,134.925122
-67.0,12,135.042934
-101.0,24,135.265666
-91.0,14,135.363307
-13.0,13,135.50475
-16.0,16,135.669735
-15.0,15,135.848418
-15.0,15,136.033246
-17.0,17,136.225719
-18.0,18,136.396546
-57.0,13,136.544396
-14.0,14,136.704893
-23.0,23,136.931811
-22.0,22,137.112746
-28.0,28,137.411422
-109.0,21,137.655146
-16.0,16,137.828021
-22.0,22,138.088519
-20.0,20,138.314613
-20.0,20,138.536793
-16.0,16,138.749139
-19.0,17,138.940485
-22.0,22,139.172469
-23.0,23,139.395192
-16.0,16,139.596363
-25.0,25,139.858275
-26.0,26,140.098601
-12.0,12,140.210585
-20.0,20,140.457991
-25.0,25,140.692309
-25.0,14,140.852848
-22.0,22,141.089095
-17.0,17,141.248425
-18.0,18,141.416609
-27.0,16,141.5293
-181.0,16,141.690234
-21.0,21,141.903183
-12.0,12,142.013385
-15.0,15,142.16745
-192.0,16,142.344984
-33.0,11,142.49277
-26.0,15,142.650467
-15.0,15,142.821437
-108.0,20,143.029084
-26.0,26,143.301543
-91.0,14,143.416927
-14.0,14,143.55857
-88.0,11,143.66551
-15.0,15,143.81003
-18.0,18,144.005417
-15.0,15,144.114877
-24.0,24,144.381657
-16.0,16,144.547212
-31.0,20,144.706165
-81.0,15,144.864798
-20.0,20,145.096823
-19.0,19,145.303453
-107.0,19,145.497342
-156.0,13,145.62309
-18.0,18,145.779674
-19.0,19,145.989501
-15.0,15,146.127717
-50.0,17,146.341865
-35.0,13,146.491364
-17.0,17,146.656771
-39.0,17,146.828533
-16.0,16,147.009792
-12.0,12,147.156572
-59.0,15,147.296755
-18.0,18,147.47975
-33.0,33,147.811063
-15.0,15,147.95989
-266.0,24,148.179299
-26.0,15,148.37138
-17.0,17,148.585697
-150.0,18,148.758086
-67.0,23,148.98231
-16.0,16,149.132601
-21.0,21,149.336179
-17.0,17,149.517877
-23.0,23,149.752828
-94.0,17,149.917802
-19.0,19,150.119717
-17.0,17,150.29844
-72.0,17,150.477631
-18.0,18,150.655106
-142.0,21,150.871696
-152.0,20,151.070678
-93.0,16,151.230591
-18.0,18,157.713957
-46.0,24,157.972789
-12.0,12,158.114486
-51.0,18,158.289944
-15.0,15,158.469672
-17.0,17,158.663652
-18.0,18,158.866577
-14.0,14,159.024584
-25.0,25,159.277835
-18.0,18,159.445185
-20.0,20,159.68525
-49.0,16,159.876888
-28.0,28,160.140475
-115.0,16,160.289861
-20.0,20,160.501379
-22.0,22,160.739577
-11.0,11,160.839824
-112.0,13,160.969544
-32.0,21,161.193059
-15.0,15,161.35457
-16.0,16,161.499199
-194.0,18,161.67719
-76.0,21,161.88639
-14.0,14,162.052324
-17.0,17,162.25831
-31.0,31,162.57359
-15.0,15,162.739359
-48.0,15,162.864644
-47.0,14,163.051791
-11.0,11,163.167317
-113.0,25,163.351373
-13.0,13,163.440463
-81.0,15,163.597347
-13.0,13,163.720452
-114.0,15,163.854673
-21.0,21,164.036668
-20.0,20,164.207469
-15.0,15,164.360705
-116.0,17,164.494368
-19.0,19,164.671898
-18.0,18,164.862767
-18.0,18,165.054459
-19.0,19,165.260647
-158.0,15,165.4351
-181.0,16,165.651079
-277.0,24,165.861108
-22.0,22,166.130608
-106.0,18,166.342317
-29.0,18,166.52494
-159.0,16,166.683975
-22.0,22,166.906504
-135.0,14,167.070841
-14.0,14,167.221192
-25.0,25,167.488289
-29.0,18,167.671895
-22.0,22,167.899607
-22.0,22,168.099227
-16.0,16,168.265812
-17.0,17,168.411066
-21.0,21,168.616848
-16.0,16,168.780229
-18.0,18,168.916609
-18.0,18,169.106621
-19.0,19,169.301624
-17.0,17,169.4771
-13.0,13,169.636309
-20.0,20,169.831287
-28.0,17,169.964783
-12.0,12,170.129268
-18.0,18,170.322919
-17.0,17,170.494557
-18.0,18,170.658793
-72.0,17,170.829342
-22.0,22,171.05976
-20.0,20,171.249236
-265.0,23,171.407292
-83.0,17,171.547051
-18.0,18,171.721183
-18.0,18,171.892046
-52.0,19,172.05024
-68.0,13,172.182962
-24.0,24,172.393741
-13.0,13,172.515736
-33.0,22,172.715691
-68.0,13,172.817029
-158.0,15,172.924725
-16.0,16,173.045944
-19.0,19,173.249335
-16.0,16,173.482879
-81.0,15,173.632199
-52.0,19,173.80373
-26.0,26,174.095601
-20.0,18,174.293262
-14.0,14,174.426395
-15.0,15,174.572311
-115.0,16,174.732558
-18.0,18,174.919513
-15.0,15,175.039021
-15.0,15,175.156516
-18.0,18,175.36954
-124.0,14,175.493576
-16.0,16,175.664765
-15.0,15,175.814282
-16.0,16,175.990323
-45.0,23,176.269327
-81.0,26,176.567922
-23.0,23,176.754381
-292.0,28,176.996168
-170.0,16,177.145847
-15.0,15,177.306467
-74.0,19,177.485014
-22.0,22,177.714848
-20.0,20,177.93103
-16.0,16,178.099831
-180.0,15,184.413528
-15.0,15,184.592368
-19.0,19,184.756991
-14.0,14,184.857486
-11.0,11,185.002473
-12.0,12,185.105156
-25.0,14,185.244093
-20.0,20,185.44621
-16.0,16,185.606639
-50.0,17,185.747642
-14.0,14,185.883025
-60.0,16,186.003097
-17.0,17,186.141984
-14.0,14,186.307104
-17.0,17,186.486529
-20.0,20,186.668813
-200.0,24,186.905755
-18.0,18,187.13852
-20.0,20,187.361249
-23.0,23,187.573889
-11.0,11,187.677972
-11.0,11,187.789832
-35.0,13,187.891667
-17.0,17,188.089235
-146.0,14,188.238088
-14.0,14,188.382273
-16.0,16,188.564087
-19.0,19,188.772635
-33.0,33,189.075805
-17.0,17,189.202896
-22.0,22,189.405917
-181.0,16,189.580312
-19.0,19,189.743962
-20.0,20,189.911229
-13.0,13,190.042978
-18.0,18,190.27114
-13.0,13,190.387618
-17.0,17,190.536007
-46.0,24,190.769861
-16.0,16,190.944331
-18.0,18,191.085323
-29.0,18,191.277618
-14.0,14,191.397968
-41.0,19,191.593152
-14.0,14,191.735369
-62.0,18,191.942705
-264.0,22,192.145471
-26.0,26,192.401797
-41.0,19,192.595951
-19.0,19,192.761953
-79.0,24,193.015386
-18.0,18,193.196719
-20.0,20,193.355551
-16.0,16,193.543106
-17.0,17,193.709541
-20.0,20,193.90414
-20.0,20,194.140032
-15.0,15,194.260555
-21.0,21,194.483156
-54.0,21,194.704354
-22.0,22,194.896755
-21.0,21,195.088943
-182.0,17,195.266948
-17.0,17,195.445756
-92.0,15,195.611023
-17.0,17,195.804709
-170.0,27,196.020313
-145.0,24,196.220303
-24.0,13,196.334577
-26.0,15,196.510632
-204.0,17,196.671985
-20.0,20,196.822508
-27.0,16,197.015688
-41.0,19,197.20705
-173.0,30,197.507584
-23.0,23,197.786332
-14.0,14,197.910467
-20.0,20,198.076689
-24.0,24,198.315271
-17.0,17,198.503607
-20.0,20,198.750382
-23.0,23,199.017259
-62.0,18,199.199772
-21.0,21,199.369727
-73.0,18,199.568666
-18.0,18,199.710568
-21.0,21,199.911155
-48.0,15,200.03773
-146.0,14,200.18025
-16.0,16,200.358886
-26.0,26,200.620471
-16.0,16,200.784737
-20.0,20,200.988602
-11.0,11,201.128614
-95.0,18,201.316121
-33.0,11,201.442102
-14.0,14,201.580402
-180.0,15,201.712175
-111.0,23,201.912013
-62.0,18,202.082236
-26.0,26,202.311236
-17.0,17,202.504682
-31.0,20,202.695461
-13.0,13,202.840649
-21.0,21,203.060116
-17.0,17,203.224002
-23.0,23,203.459948
-169.0,15,203.609775
-15.0,15,203.757908
-16.0,16,203.952582
-21.0,21,204.168331
-117.0,18,204.335031
-118.0,19,204.526847
-16.0,16,210.982127
-20.0,20,211.194811
-13.0,13,211.330458
-16.0,16,211.48571
-13.0,13,211.64599
-86.0,20,211.847857
-20.0,20,212.061167
-17.0,17,212.263819
-22.0,22,212.509234
-16.0,16,212.690555
-29.0,29,212.986495
-16.0,16,213.145646
-17.0,17,213.319846
-17.0,17,213.485159
-20.0,20,213.652163
-14.0,14,213.813707
-20.0,20,213.995752
-12.0,12,214.086148
-16.0,16,214.250347
-17.0,17,214.371241
-31.0,31,214.668493
-77.0,11,214.775805
-14.0,14,214.917721
-69.0,14,215.078626
-39.0,17,215.245284
-19.0,19,215.386659
-13.0,13,215.52319
-46.0,13,215.669893
-15.0,15,215.78865
-21.0,21,215.963645
-19.0,19,216.191769
-24.0,13,216.336544
-82.0,16,216.509203
-20.0,20,216.699755
-60.0,16,216.838849
-22.0,22,217.069638
-13.0,13,217.248428
-25.0,25,217.498148
-20.0,20,217.684176
-15.0,15,217.79836
-23.0,23,218.029426
-19.0,19,218.250988
-18.0,18,218.421542
-11.0,11,218.542326
-15.0,15,218.666696
-15.0,15,218.845134
-240.0,20,219.030984
-18.0,18,219.214614
-117.0,18,219.386596
-144.0,23,219.589304
-170.0,16,219.76101
-15.0,15,219.980298
-28.0,17,220.146886
-21.0,21,220.340977
-21.0,21,220.560745
-17.0,17,220.751199
-25.0,14,220.882606
-105.0,17,221.073251
-37.0,15,221.238329
-18.0,18,221.414034
-21.0,21,221.608534
-14.0,14,221.773008
-36.0,14,221.898523
-16.0,16,222.090699
-12.0,12,222.250774
-14.0,14,222.393171
-16.0,16,222.575578
-13.0,13,222.700216
-16.0,16,222.898815
-14.0,14,223.051227
-16.0,16,223.207736
-16.0,16,223.371691
-20.0,20,223.553398
-42.0,20,223.740514
-13.0,13,223.867996
-17.0,17,224.073552
-85.0,19,224.295591
-82.0,16,224.450773
-22.0,22,224.662428
-30.0,30,224.92822
-104.0,16,225.081041
-27.0,16,225.205922
-18.0,18,225.424241
-90.0,13,225.561872
-16.0,16,225.74272
-21.0,21,225.950844
-15.0,15,226.121513
-29.0,29,226.444043
-25.0,25,226.674962
-19.0,19,226.866301
-49.0,16,226.995596
-42.0,20,227.168131
-21.0,21,227.411092
-14.0,14,227.537158
-114.0,15,227.692273
-18.0,18,227.860253
-13.0,13,227.977769
-19.0,19,228.141371
-21.0,21,228.354945
-18.0,18,228.525796
-18.0,18,228.743867
-17.0,17,228.901969
-22.0,22,229.10021
-16.0,16,229.269104
-14.0,14,229.402385
-22.0,22,229.614396
-79.0,13,229.761524
-18.0,18,229.953935
-29.0,29,230.245162
-116.0,17,230.405325
-31.0,31,230.662032
-20.0,20,230.83664
-15.0,15,230.982114
-26.0,26,231.230761
-16.0,16,231.368461
-69.0,14,231.506683
-20.0,20,238.066649
-18.0,18,238.264338
-26.0,15,238.389939
-13.0,13,238.488892
-19.0,19,238.693306
-125.0,15,238.849136
-20.0,20,239.00398
-24.0,24,239.24336
-13.0,13,239.387411
-56.0,12,239.528205
-14.0,14,239.64993
-33.0,33,239.961518
-17.0,17,240.170136
-23.0,23,240.403436
-64.0,20,240.620211
-13.0,13,240.777198
-25.0,25,241.034672
-17.0,17,241.216666
-16.0,16,241.384664
-21.0,21,241.54608
-13.0,13,241.680982
-30.0,19,241.892298
-20.0,20,242.060536
-23.0,23,242.266913
-15.0,15,242.443724
-56.0,12,242.568007
-23.0,23,242.736421
-15.0,15,242.880024
-26.0,15,242.99046
-14.0,14,243.134813
-21.0,21,243.341162
-27.0,27,243.631318
-158.0,26,243.911299
-21.0,21,244.147237
-32.0,21,244.361539
-8.0,8,244.445046
-17.0,17,244.612302
-13.0,13,244.75104
-23.0,23,244.971935
-183.0,18,245.124662
-18.0,18,245.33272
-17.0,17,245.493497
-21.0,21,245.728243
-22.0,22,245.932408
-14.0,14,246.096708
-39.0,17,246.252503
-13.0,13,246.387687
-11.0,11,246.504547
-33.0,22,246.725326
-17.0,17,246.867949
-23.0,23,247.088106
-12.0,12,247.245953
-19.0,19,247.449255
-18.0,18,247.646602
-27.0,27,247.966803
-54.0,21,248.208619
-16.0,14,248.3565
-153.0,21,248.55377
-14.0,14,248.681679
-17.0,17,248.865807
-20.0,20,249.048455
-23.0,23,249.294732
-20.0,20,249.501187
-37.0,15,249.660811
-20.0,20,249.882033
-17.0,17,250.064206
-152.0,20,250.279253
-17.0,17,250.447824
-19.0,19,250.664783
-16.0,16,250.829755
-15.0,15,251.00255
-12.0,12,251.154309
-22.0,22,251.436662
-12.0,12,251.558123
-194.0,18,251.676291
-19.0,19,251.885051
-20.0,20,252.088317
-23.0,23,252.299675
-44.0,11,252.417555
-22.0,22,252.602786
-19.0,19,252.763366
-135.0,14,252.923919
-10.0,10,253.027832
-42.0,20,253.278409
-40.0,18,253.478
-19.0,19,253.668549
-65.0,21,253.88812
-14.0,14,254.016174
-24.0,13,254.128767
-19.0,19,254.316763
-17.0,17,254.471416
-91.0,14,254.619526
-71.0,16,254.769711
-17.0,17,254.925414
-20.0,20,255.127955
-33.0,22,255.362189
-20.0,20,255.594274
-16.0,16,255.760695
-17.0,17,255.927803
-47.0,14,256.086703
-13.0,13,256.226892
-78.0,12,256.334418
-16.0,16,256.508507
-13.0,13,256.6445
-17.0,17,256.785846
-17.0,17,256.967819
-204.0,28,257.251494
-16.0,16,257.408453
-16.0,16,257.566315
-193.0,17,257.74926
-20.0,20,257.948396
-16.0,16,258.121298
-38.0,16,258.304244
-18.0,18,258.4747
-33.0,33,265.138398
-14.0,14,265.297689
-141.0,20,265.488933
-14.0,14,265.623318
-22.0,22,265.826116
-12.0,12,265.91914
-14.0,14,266.059764
-97.0,20,266.244182
-21.0,21,266.425883
-23.0,23,266.633299
-165.0,22,266.856502
-16.0,16,266.997269
-193.0,17,267.183259
-21.0,21,267.385466
-123.0,13,267.49266
-23.0,23,267.717071
-14.0,14,267.88081
-17.0,17,268.05541
-18.0,18,268.252632
-16.0,16,268.425554
-25.0,14,268.584043
-23.0,23,268.849025
-21.0,21,269.067516
-16.0,16,269.237062
-91.0,25,269.452837
-15.0,15,269.613925
-19.0,19,269.801074
-23.0,23,270.03337
-170.0,16,270.240593
-93.0,16,270.40508
-25.0,25,270.692531
-13.0,13,270.856191
-16.0,16,271.032895
-17.0,17,271.218234
-222.0,24,271.437043
-14.0,14,271.591868
