#{"t_start": 1748626454.0185852, "env_id": "Maze-v0"}
r,l,t
-20.0,11,104.390973
-18.0,10,104.446417
-20.0,10,104.509843
-15.0,10,104.567685
-17.0,10,104.648316
-23.0,12,104.723704
-18.0,11,104.785936
-20.0,11,104.865636
-18.0,10,104.943037
-20.0,10,105.01626
-22.0,12,105.118478
-14.0,10,105.185718
-17.0,10,105.248808
-23.0,12,105.338407
-20.0,11,105.467542
-22.0,11,105.568641
-16.0,10,105.653688
-25.0,14,105.765939
-14.0,10,105.848495
-20.0,11,105.934603
-22.0,12,106.051392
-1.0,1,106.059247
-15.0,10,106.14241
-20.0,10,106.224757
-20.0,14,106.320257
-21.0,12,106.409448
-22.0,11,106.505557
-27.0,14,106.61709
-16.0,11,106.696257
-4.0,2,106.709527
-15.0,11,106.771626
-17.0,10,106.83639
-18.0,10,106.910176
-14.0,11,107.02751
-15.0,10,107.131694
-1.0,1,107.138756
-18.0,12,107.23118
-20.0,11,107.323289
-16.0,10,107.382173
-20.0,12,107.460633
-16.0,11,107.544236
-21.0,12,107.638006
-21.0,12,107.734994
-22.0,11,107.834241
-26.0,14,107.954626
-23.0,13,108.038797
-20.0,12,108.159994
-16.0,10,108.227163
-19.0,11,108.298015
-19.0,13,108.379537
-22.0,12,108.505475
-22.0,11,108.587263
-18.0,10,108.657548
-26.0,14,108.741176
-23.0,13,108.819327
-16.0,11,108.934863
-19.0,11,109.027485
-19.0,11,109.107095
-18.0,10,109.186677
-19.0,11,109.263318
-3.0,2,109.275409
-20.0,12,109.389202
-19.0,10,109.48745
-1.0,1,109.494317
-22.0,12,109.584845
-18.0,11,109.653434
-24.0,13,109.732787
-18.0,11,109.79596
-19.0,12,109.884141
-1.0,1,109.904075
-19.0,14,110.009117
-22.0,12,110.113724
-20.0,11,110.215077
-20.0,11,110.281725
-3.0,2,110.294929
-17.0,10,110.381574
-1.0,1,110.403123
-14.0,11,110.498775
-22.0,12,110.575625
-22.0,13,110.730502
-15.0,11,110.808703
-18.0,10,110.895055
-14.0,10,110.960131
-24.0,13,111.039437
-16.0,10,111.107714
-10.0,10,111.170888
-22.0,12,111.263199
-16.0,12,111.354658
-21.0,12,111.444683
-19.0,10,111.521142
-21.0,11,111.597882
-3.0,2,111.611637
-18.0,10,111.700507
-20.0,12,111.777678
-24.0,13,111.858397
-20.0,10,111.934784
-24.0,14,112.037786
-22.0,12,112.112325
-21.0,12,112.207791
-24.0,12,112.321898
-17.0,10,112.396492
-22.0,11,112.47832
-18.0,12,112.613252
-18.0,10,112.69682
-24.0,12,112.769508
-17.0,10,112.836983
-19.0,11,112.95071
-17.0,10,113.021084
-18.0,11,119.05017
-24.0,14,119.203654
-22.0,11,119.291398
-21.0,12,119.379706
-22.0,12,119.489697
-17.0,10,119.58913
-19.0,12,119.672702
-24.0,13,119.817973
-22.0,12,119.90937
-17.0,11,120.022243
-26.0,13,120.140211
-22.0,11,120.220711
-24.0,12,120.301007
-20.0,10,120.382978
-22.0,12,120.490532
-26.0,13,120.59945
-22.0,13,120.68455
-24.0,13,120.788989
-20.0,10,120.87099
-15.0,10,120.973354
-22.0,12,121.047105
-20.0,10,121.107429
-20.0,10,121.178684
-18.0,10,121.249588
-1.0,1,121.257789
-19.0,11,121.350985
-19.0,10,121.442037
-18.0,11,121.515576
-22.0,11,121.589884
-18.0,11,121.655593
-16.0,11,121.738399
-22.0,11,121.82197
-18.0,11,121.926865
-20.0,11,121.997767
-20.0,12,122.069083
-28.0,14,122.149596
-26.0,14,122.24103
-21.0,13,122.33066
-18.0,11,122.418167
-18.0,10,122.490399
-19.0,13,122.566664
-13.0,10,122.620301
-17.0,11,122.703752
-20.0,10,122.778062
-1.0,1,122.785976
-22.0,13,122.880157
-19.0,11,122.982975
-20.0,11,123.066022
-18.0,10,123.134826
-18.0,11,123.203354
-16.0,12,123.292394
-22.0,11,123.35737
-16.0,10,123.423476
-16.0,10,123.506175
-19.0,12,123.573951
-19.0,13,123.671581
-15.0,10,123.768796
-20.0,10,123.843398
-16.0,10,123.937197
-1.0,1,123.945002
-4.0,2,123.968817
-18.0,11,124.07589
-25.0,14,124.188307
-18.0,12,124.263339
-18.0,10,124.319882
-17.0,10,124.378753
-26.0,14,124.508132
-20.0,10,124.57735
-24.0,12,124.672355
-32.0,17,124.793729
-21.0,11,124.877358
-16.0,10,124.944415
-20.0,11,125.042409
-24.0,13,125.1231
-15.0,10,125.201162
-21.0,12,125.275816
-20.0,12,125.400814
-19.0,10,125.459142
-18.0,11,125.533734
-22.0,12,125.614441
-16.0,12,125.691902
-20.0,11,125.784241
-20.0,10,125.847095
-17.0,10,125.918085
-20.0,12,126.013068
-1.0,1,126.022179
-18.0,10,126.116455
-15.0,10,126.206273
-1.0,1,126.221463
-20.0,11,126.318794
-19.0,10,126.391478
-23.0,12,126.463391
-20.0,12,126.559845
-26.0,13,126.658425
-18.0,12,126.772463
-20.0,11,126.873675
-24.0,12,127.006584
-20.0,13,127.084185
-16.0,10,127.151045
-19.0,11,127.269493
-28.0,15,127.356287
-15.0,11,127.435812
-26.0,15,127.549771
-15.0,10,127.634914
-17.0,11,127.715183
-22.0,12,127.791576
-13.0,11,127.867833
-1.0,1,127.874904
-16.0,11,127.973158
-18.0,11,128.046433
-18.0,10,128.101278
-16.0,12,128.174288
-19.0,11,128.285348
-20.0,10,128.345646
-3.0,2,128.358042
-16.0,11,128.431756
-18.0,11,128.534653
-18.0,11,128.601645
-30.0,15,128.723952
-26.0,15,128.847053
-20.0,10,128.905026
-17.0,11,128.967313
-20.0,10,129.037919
-13.0,10,129.115952
-19.0,11,129.219124
-17.0,11,129.301218
