#{"t_start": 1748637379.4252467, "env_id": "Maze-v0"}
r,l,t
-18.0,10,13.165244
-19.0,10,13.174659
-16.0,10,13.184316
-19.0,10,13.193938
-18.0,10,13.203496
0.0,1,13.204846
-19.0,10,13.214447
-18.0,10,13.223952
-18.0,10,13.233498
-19.0,10,13.248151
-18.0,10,13.259101
-17.0,10,13.269273
-19.0,10,13.278983
-19.0,10,13.291577
-18.0,10,13.303044
-18.0,10,13.31811
-17.0,10,13.327828
-18.0,10,13.337707
-19.0,10,13.347412
-16.0,10,13.356984
-19.0,10,13.366666
-19.0,10,13.376217
-16.0,10,13.385839
-19.0,10,13.395273
-18.0,10,13.405875
-15.0,10,13.415541
-17.0,10,13.425064
-18.0,10,13.434592
-18.0,10,13.444208
-19.0,10,13.454835
-18.0,10,13.464777
-19.0,10,13.474481
-19.0,10,13.485322
-19.0,10,13.499164
-18.0,10,13.509179
-18.0,10,13.518797
-18.0,10,13.528547
-19.0,10,13.538026
-19.0,10,13.547795
-19.0,10,13.557448
-17.0,10,13.567058
-18.0,10,13.576764
-19.0,10,13.586379
-19.0,10,13.59646
-19.0,10,13.606278
-19.0,10,13.622055
-17.0,10,13.632263
-14.0,10,13.642316
-17.0,10,13.652215
0.0,1,13.653553
-17.0,10,13.662962
-19.0,10,13.67266
-17.0,10,13.682434
-15.0,10,13.69204
-19.0,10,13.70169
-19.0,10,13.711235
-19.0,10,13.720905
-17.0,10,13.730648
-17.0,10,13.740343
-17.0,10,13.755032
-16.0,10,13.764825
-19.0,10,13.774472
-19.0,10,13.787127
-17.0,10,13.798653
-18.0,10,13.809725
-16.0,10,13.819531
-19.0,10,13.829852
-18.0,10,13.839563
-16.0,10,13.853467
-19.0,10,13.863763
-12.0,10,13.873557
-19.0,10,13.884435
-19.0,10,13.894095
-16.0,10,13.904702
-19.0,10,13.914794
-19.0,10,13.924682
-19.0,10,13.934285
-19.0,10,13.944742
-17.0,10,13.954353
-17.0,10,13.965871
-19.0,10,13.978817
-19.0,10,13.99649
-18.0,10,14.009398
0.0,1,14.01242
-14.0,10,14.023994
-17.0,10,14.034087
-15.0,10,14.043771
-18.0,10,14.053568
-19.0,10,14.063297
-19.0,10,14.073225
-16.0,10,14.083728
-18.0,10,14.093395
-19.0,10,14.103161
-18.0,10,14.112898
-19.0,10,14.122888
-19.0,10,14.132707
-19.0,10,14.142362
-16.0,10,14.153196
-16.0,10,14.163041
-13.0,10,14.172604
-13.0,10,14.183451
-19.0,10,14.193517
-19.0,10,14.202998
-18.0,10,14.212755
-19.0,10,14.222266
-17.0,10,14.23492
-19.0,10,14.247197
-16.0,10,14.258309
-19.0,10,14.268048
-16.0,10,14.277791
-17.0,10,14.287525
-18.0,10,14.297156
-19.0,10,14.307116
-17.0,10,14.316788
-19.0,10,14.330462
-16.0,10,14.340331
-15.0,10,14.352027
-19.0,10,14.361718
-19.0,10,14.37185
-19.0,10,14.381521
-19.0,10,14.392364
-18.0,10,14.402157
-19.0,10,14.411608
-19.0,10,14.421342
-19.0,10,14.431003
-19.0,10,14.440443
-18.0,10,14.450145
-18.0,10,14.464975
-18.0,10,14.474921
-18.0,10,14.484588
-16.0,10,14.496464
-19.0,10,14.508286
-15.0,10,14.517837
-19.0,10,14.527402
-18.0,10,14.536941
-17.0,10,14.54828
-19.0,10,14.558723
-18.0,10,14.568712
-17.0,10,14.57827
-17.0,10,14.589077
-19.0,10,14.598763
-13.0,10,14.608636
0.0,1,14.610031
-19.0,10,14.619388
-19.0,10,14.629044
0.0,1,14.630396
-18.0,10,14.640698
-17.0,10,14.650445
-18.0,10,14.660193
-19.0,10,14.675277
-19.0,10,14.685063
-19.0,10,14.694672
-19.0,10,14.704548
-19.0,10,14.714189
-19.0,10,14.723807
-17.0,10,14.734275
-13.0,10,14.745064
-19.0,10,14.757807
0.0,1,14.759296
-15.0,10,14.769544
0.0,1,14.770896
-19.0,10,14.780076
-16.0,10,14.789652
-19.0,10,14.799205
-19.0,10,14.808655
-19.0,10,14.81919
-13.0,10,14.829812
-17.0,10,14.839918
-18.0,10,14.852489
-19.0,10,14.864552
-18.0,10,16.277249
-18.0,10,16.288589
-18.0,10,16.299382
-19.0,10,16.309609
-19.0,10,16.32028
-18.0,10,16.330989
-19.0,10,16.341302
-17.0,10,16.351813
-19.0,10,16.361875
-16.0,10,16.372534
-18.0,10,16.382651
-19.0,10,16.392943
-19.0,10,16.404472
-17.0,10,16.415618
-17.0,10,16.426104
-13.0,10,16.436842
-19.0,10,16.447101
-13.0,10,16.458579
-18.0,10,16.469209
-17.0,10,16.479008
