#{"t_start": 1748598610.4538083, "env_id": "Maze-v0"}
r,l,t
-14.0,14,119.818062
-12.0,12,119.90008
-14.0,14,119.98694
-15.0,15,120.087648
-15.0,15,120.159651
-12.0,12,120.256587
-15.0,15,120.345403
-15.0,15,120.456822
-14.0,14,120.541412
-14.0,14,120.62949
-15.0,15,120.722975
-14.0,14,120.83018
-24.0,14,120.923774
-15.0,15,120.996024
-14.0,14,121.069848
-14.0,14,121.161506
-15.0,15,121.230913
-15.0,15,121.296745
-16.0,16,121.366421
-12.0,12,121.435923
-14.0,14,121.498642
-15.0,15,121.577584
-21.0,11,121.640599
-14.0,14,121.738008
-14.0,14,121.829698
-15.0,15,121.912025
-12.0,12,121.978447
-14.0,14,122.051671
-12.0,12,122.128588
-12.0,12,122.204459
-12.0,12,122.257926
-17.0,17,122.332666
-12.0,12,122.388479
-15.0,15,122.462614
-15.0,15,122.549345
-12.0,12,122.61335
-16.0,16,122.702398
-12.0,12,122.759673
-14.0,14,122.844927
-14.0,14,122.92492
-12.0,12,122.993996
-16.0,16,123.132498
-12.0,12,123.208025
-12.0,12,123.298915
-14.0,14,123.36444
-12.0,12,123.418733
-15.0,15,123.514453
-15.0,15,123.579036
-15.0,15,123.651345
-12.0,12,123.708125
-15.0,15,123.781411
-16.0,16,123.872009
-12.0,12,123.946562
-15.0,15,124.045506
-14.0,14,124.127313
-15.0,15,124.22499
-12.0,12,124.280843
-12.0,12,124.333569
-14.0,14,124.408557
-16.0,16,124.505669
-16.0,16,124.606872
-12.0,12,124.680705
-15.0,15,124.752439
-15.0,15,124.842235
-12.0,12,124.903416
-14.0,14,124.98757
-22.0,12,125.082332
-15.0,15,125.165013
-14.0,14,125.248116
-16.0,16,125.327584
-12.0,12,125.403977
-12.0,12,125.490051
-12.0,12,125.554713
-14.0,14,125.683462
-12.0,12,125.807394
-25.0,15,125.912185
-15.0,15,126.045477
-14.0,14,126.151366
-15.0,15,126.256056
-15.0,15,126.375719
-15.0,15,126.491342
-15.0,15,126.574121
-12.0,12,126.642226
-23.0,13,126.703794
-15.0,15,126.776819
-14.0,14,126.900414
-14.0,14,126.972018
-15.0,15,127.043839
-12.0,12,127.118253
-16.0,16,127.225832
-12.0,12,127.293885
-12.0,12,127.356996
-14.0,14,127.422734
-16.0,16,127.491569
-14.0,14,127.562251
-14.0,14,127.638383
-23.0,13,127.70873
-15.0,15,127.775234
-15.0,15,127.90934
-12.0,12,127.997279
-14.0,14,128.115759
-15.0,15,128.243989
-12.0,12,128.345164
-12.0,12,128.441243
-16.0,16,128.557179
-12.0,12,128.644163
-14.0,14,128.722866
-21.0,11,128.773642
-14.0,14,128.850826
-14.0,14,128.929787
-12.0,12,128.991382
-14.0,14,129.066012
-15.0,15,129.135747
-14.0,14,133.183266
-12.0,12,133.234917
-12.0,12,133.304519
-12.0,12,133.363846
-15.0,15,133.452954
-14.0,14,133.548921
-14.0,14,133.681709
-14.0,14,133.811693
-14.0,14,133.913316
-12.0,12,134.013685
-12.0,12,134.125025
-14.0,14,134.252781
-12.0,12,134.347957
-12.0,12,134.425077
-12.0,12,134.498795
-12.0,12,134.590689
-14.0,14,134.683793
-12.0,12,134.759503
-14.0,14,134.836718
-12.0,12,134.892792
-12.0,12,134.957512
-12.0,12,135.020768
-12.0,12,135.097556
-12.0,12,135.187821
-14.0,14,135.265037
-12.0,12,135.338922
-12.0,12,135.410244
-12.0,12,135.481473
-14.0,14,135.553464
-12.0,12,135.624147
-12.0,12,135.710489
-12.0,12,135.767415
-12.0,12,135.840858
-14.0,14,135.926286
-14.0,14,136.034604
-14.0,14,136.125999
-12.0,12,136.190075
-12.0,12,136.264444
-14.0,14,136.344232
-15.0,15,136.431063
-14.0,14,136.510498
-12.0,12,136.577451
-12.0,12,136.662277
-12.0,12,136.743744
-12.0,12,136.798402
-12.0,12,136.863832
-12.0,12,136.938347
-12.0,12,137.016342
-12.0,12,137.09963
-15.0,15,137.175584
-12.0,12,137.240406
-12.0,12,137.317586
-12.0,12,137.379653
-16.0,16,137.473291
-12.0,12,137.562579
-12.0,12,137.664204
-12.0,12,137.758152
-12.0,12,137.858937
-12.0,12,137.950333
-12.0,12,138.04415
-15.0,15,138.159281
-12.0,12,138.278104
-12.0,12,138.345501
-15.0,15,138.418576
-14.0,14,138.521238
-12.0,12,138.61252
-12.0,12,138.732386
-12.0,12,138.875416
-12.0,12,138.971733
-14.0,14,139.106881
-12.0,12,139.183162
-12.0,12,139.28163
-12.0,12,139.375484
-12.0,12,139.430581
-15.0,15,139.49629
-12.0,12,139.573058
-12.0,12,139.664894
-12.0,12,139.757712
-21.0,11,139.812711
-12.0,12,139.875829
-12.0,12,139.950647
-12.0,12,140.023105
-14.0,14,140.115714
-16.0,16,140.203724
-12.0,12,140.283969
-12.0,12,140.350763
-12.0,12,140.433154
-12.0,12,140.506848
-12.0,12,140.582858
-15.0,15,140.649792
-14.0,14,140.713851
-12.0,12,140.77991
-12.0,12,140.849273
-21.0,11,140.911762
-15.0,15,140.999013
-22.0,12,141.076936
-14.0,14,141.201304
-12.0,12,141.312194
-12.0,12,141.403008
-12.0,12,141.459751
-14.0,14,141.53255
-12.0,12,141.600625
-12.0,12,141.676224
-12.0,12,141.731128
-12.0,12,141.818308
-12.0,12,141.903019
-12.0,12,141.972754
-12.0,12,142.038627
-15.0,15,142.106186
-12.0,12,142.176099
-12.0,12,142.244786
-12.0,12,142.310655
-21.0,11,142.371132
-12.0,12,142.436835
-12.0,12,142.494049
-12.0,12,142.570903
-12.0,12,142.666754
-12.0,12,142.758643
-12.0,12,142.848603
-14.0,14,142.94788
