#{"t_start": 1748642894.1168349, "env_id": "Maze-v0"}
r,l,t
-16.0,25,67.730355
-27.0,30,67.791208
-12.0,23,67.853904
-12.0,23,67.901202
-18.0,26,67.960217
-12.0,24,68.011642
-17.0,23,68.066655
-20.0,24,68.127056
-21.0,27,68.18211
-25.0,32,68.24904
-6.0,20,68.296804
-42.0,38,68.367265
-7.0,20,68.410031
-12.0,23,68.461589
-25.0,30,68.531367
-10.0,21,68.590693
-10.0,23,68.639407
-14.0,22,68.696143
-17.0,23,68.743208
-10.0,22,68.793165
-27.0,28,68.864671
-16.0,25,68.923725
-17.0,26,68.982672
-23.0,27,69.048475
-24.0,31,69.118795
-23.0,30,69.184109
-18.0,24,69.232826
-18.0,25,69.289949
-20.0,27,69.356084
-17.0,25,69.410004
-8.0,20,69.456193
-2.0,19,69.607054
-32.0,31,69.689986
-18.0,27,69.747782
-17.0,24,69.834641
-23.0,25,69.898882
-11.0,25,69.966711
-20.0,26,70.053159
-18.0,26,70.122294
-12.0,24,70.17208
-17.0,25,70.229688
-31.0,31,70.296517
-24.0,27,70.35459
-26.0,29,70.431809
-7.0,21,70.487936
-10.0,21,70.541632
-14.0,25,70.598394
-7.0,21,70.643744
-13.0,25,70.704569
-11.0,21,70.753032
-19.0,25,70.81314
-16.0,25,70.868621
-19.0,25,70.935944
-24.0,29,71.003781
-24.0,29,71.073952
-18.0,24,71.133611
-29.0,31,71.197408
-6.0,21,71.245251
-12.0,24,71.315906
-20.0,27,71.370664
-14.0,25,71.428947
-18.0,23,71.487486
-14.0,24,71.54552
-14.0,23,71.606802
-28.0,28,71.674614
-11.0,22,71.728716
-30.0,29,71.790947
-13.0,26,71.848041
-18.0,27,71.903687
-19.0,25,71.959152
-8.0,22,72.008357
-10.0,23,72.062707
-27.0,29,72.180172
-32.0,33,72.247318
-22.0,28,73.597614
-23.0,27,73.655308
-35.0,35,73.725407
-6.0,21,73.766964
-11.0,22,73.820353
-6.0,18,73.858546
-22.0,27,73.926347
-24.0,27,73.987211
-37.0,33,74.053864
-15.0,24,74.110314
-14.0,23,74.163224
-19.0,26,74.222026
-26.0,28,74.286194
-6.0,19,74.33162
-12.0,24,74.383467
-13.0,12,74.410279
-8.0,22,74.452157
-9.0,20,74.500496
-20.0,28,74.554862
-29.0,29,74.629654
-14.0,25,74.681952
-8.0,20,74.726798
-16.0,26,74.786789
-24.0,29,74.844098
-22.0,28,74.89922
-20.0,28,74.951087
-14.0,25,75.004669
-19.0,26,75.062128
-25.0,29,75.131153
4.0,10,75.154846
-25.0,29,75.210831
-16.0,26,75.272305
-18.0,24,75.328797
-15.0,23,75.380132
-18.0,25,75.433545
-10.0,21,75.484821
-8.0,21,75.528934
-14.0,25,75.583913
-12.0,23,75.632575
-11.0,22,75.680589
-20.0,28,75.735715
-22.0,29,75.79004
-18.0,27,75.866469
-16.0,24,75.920681
-23.0,28,75.977005
-23.0,15,76.010299
-4.0,20,76.053931
-27.0,30,76.121932
-16.0,24,76.175145
-32.0,34,76.242274
-14.0,25,76.291115
-8.0,22,76.359269
-26.0,27,76.419554
-12.0,24,76.468374
-4.0,11,76.495838
-8.0,21,76.543204
-14.0,25,76.598257
-20.0,28,76.693745
-19.0,26,76.749343
-12.0,24,76.802917
-27.0,29,76.880249
-7.0,23,76.970804
-13.0,22,77.025687
-21.0,26,77.108633
-15.0,22,77.170413
-14.0,22,77.229683
-17.0,25,77.307919
3.0,13,77.349905
-14.0,23,77.400364
-5.0,22,77.453125
-21.0,26,77.50669
-18.0,27,77.562706
-14.0,25,77.622422
-8.0,11,77.647663
-27.0,30,77.711825
-22.0,29,77.772481
-13.0,23,77.822074
-24.0,25,77.886008
-9.0,22,77.941394
-20.0,27,77.996178
-14.0,25,78.047938
-7.0,20,78.100505
-15.0,27,78.16687
-20.0,24,78.215104
-22.0,26,79.769109
-24.0,29,79.828252
-14.0,24,79.879863
-17.0,25,79.939931
-18.0,26,80.012483
-4.0,20,80.053956
-3.0,18,80.097896
-20.0,28,80.156336
-22.0,27,80.210464
-19.0,26,80.264496
-15.0,23,80.318907
-18.0,25,80.401272
-13.0,22,80.484092
-23.0,25,80.558231
-19.0,26,80.626644
-12.0,21,80.676967
-15.0,23,80.730829
-23.0,27,80.790131
-14.0,25,80.882183
-20.0,24,80.934367
-25.0,28,80.99377
-18.0,27,81.044185
-19.0,23,81.101602
-24.0,28,81.222738
-14.0,25,81.301423
-24.0,30,81.359184
-8.0,22,81.403948
-28.0,31,81.469304
-14.0,25,81.519015
-25.0,28,81.605247
-25.0,29,81.666125
-8.0,22,81.710846
-12.0,23,81.768545
-14.0,25,81.832657
-3.0,23,81.917758
-16.0,26,81.987966
-18.0,24,82.050334
-26.0,29,82.110386
-30.0,31,82.176111
-10.0,22,82.225093
-14.0,25,82.290388
-17.0,24,82.350653
-22.0,29,82.408787
-16.0,25,82.460707
-10.0,20,82.515702
-27.0,30,82.581248
-27.0,29,82.654813
-24.0,28,82.735805
-6.0,21,82.783403
-32.0,34,82.867446
-29.0,29,82.936642
-21.0,26,82.994792
-18.0,25,83.06936
-13.0,23,83.148115
-26.0,29,83.20692
-18.0,24,83.2647
-24.0,30,83.34666
-19.0,25,83.400126
-23.0,32,83.494175
-4.0,20,83.554299
-12.0,21,83.602566
-20.0,28,83.666944
-14.0,25,83.718546
-24.0,30,83.795536
-12.0,24,83.860974
-14.0,24,83.915044
-14.0,25,83.982553
-34.0,35,84.063324
-8.0,22,84.133111
-22.0,29,84.214444
-14.0,22,84.276754
-30.0,33,84.349728
-8.0,22,84.407757
-29.0,30,84.469595
-7.0,20,84.523781
-26.0,28,84.59926
-19.0,26,84.666412
-14.0,24,84.726763
-28.0,32,84.801639
-12.0,23,84.865939
0.0,7,86.408643
-11.0,22,86.460246
-18.0,27,86.530021
-26.0,29,86.628419
-5.0,22,86.686952
-4.0,20,86.743783
-23.0,27,86.831769
-10.0,23,86.894884
-24.0,28,86.972595
-20.0,24,87.033857
-19.0,25,87.102413
-32.0,31,87.1882
-28.0,31,87.255612
-12.0,24,87.311976
-28.0,29,87.388907
-26.0,29,87.47709
-26.0,31,87.54748
-23.0,28,87.610153
-25.0,28,87.679769
-16.0,24,87.732826
-16.0,24,87.816134
-23.0,26,87.89341
-22.0,26,87.952399
-24.0,29,88.007912
-14.0,25,88.072193
-2.0,22,88.125599
-18.0,24,88.189321
-8.0,21,88.238463
-18.0,25,88.299483
-20.0,26,88.367049
-20.0,26,88.428311
-15.0,27,88.488796
-16.0,26,88.550572
-18.0,23,88.60282
-12.0,23,88.65667
-14.0,23,88.705182
-22.0,26,88.776523
-23.0,27,88.841669
-6.0,21,88.890511
-16.0,24,88.946408
-10.0,22,88.995835
-22.0,26,89.055226
-7.0,7,89.073111
-14.0,25,89.12447
-12.0,24,89.178072
-30.0,31,89.246249
-14.0,24,89.299664
-22.0,28,89.36461
-12.0,24,89.418873
-24.0,29,89.479291
-16.0,26,89.532772
-11.0,23,89.584487
-10.0,18,89.624439
-12.0,24,89.683462
-8.0,22,89.735268
-22.0,27,89.802739
-8.0,22,89.847585
-8.0,20,89.893252
-10.0,21,89.961974
-26.0,28,90.046686
-8.0,22,90.088127
-28.0,30,90.152894
-5.0,22,90.201153
-6.0,21,90.245303
-16.0,26,90.338051
-19.0,29,90.399666
-21.0,30,90.46435
-34.0,33,90.534627
-12.0,24,90.584933
-17.0,25,90.64128
-4.0,20,90.688015
-16.0,25,90.742994
-12.0,24,90.791867
-18.0,26,90.851172
-22.0,29,90.913055
-24.0,30,90.979381
-25.0,29,91.044653
-8.0,22,91.091498
-21.0,26,91.158403
-29.0,30,91.224087
-24.0,28,91.284308
-12.0,24,91.343373
-25.0,33,92.862295
-20.0,25,92.914369
-23.0,28,92.972759
-18.0,27,93.027226
3.0,8,93.048343
