#{"t_start": 1748639345.9799001, "env_id": "Maze-v0"}
r,l,t
-45.0,11,26.419659
-20.0,11,26.431283
-30.0,12,26.443729
-26.0,11,26.454941
-27.0,15,26.470191
-51.0,14,26.48461
-31.0,13,26.498232
-37.0,11,26.510559
-15.0,11,26.522098
-61.0,16,27.834037
-26.0,12,27.847161
-33.0,13,27.860322
-50.0,17,27.882903
-38.0,15,27.902899
-33.0,14,27.918087
-10.0,11,27.932053
-56.0,18,27.950178
-39.0,12,27.964006
-42.0,13,27.978185
-9.0,13,27.991827
-46.0,13,28.005012
-31.0,11,28.01624
-40.0,12,28.028984
-49.0,16,28.050638
-36.0,13,28.06474
-26.0,11,28.076403
-47.0,15,28.091717
-19.0,10,28.102455
-30.0,13,28.123917
-50.0,14,28.139934
-21.0,11,28.151824
-30.0,15,28.166976
-24.0,12,28.179405
-5.0,12,28.191733
-31.0,11,28.203139
-34.0,12,28.215447
-16.0,12,28.236733
-28.0,12,28.249337
-30.0,13,28.262916
-19.0,11,28.27717
-47.0,13,28.290335
-28.0,14,28.30478
-33.0,12,28.321116
-35.0,13,28.334346
-26.0,13,28.34766
-30.0,12,28.360075
-30.0,12,28.374493
-25.0,13,28.388606
-32.0,14,28.406204
-22.0,13,28.426789
-13.0,10,28.446109
-47.0,16,28.463011
-18.0,11,28.474802
-33.0,11,28.490364
-53.0,15,28.507974
-45.0,17,28.536426
-39.0,13,28.551351
-21.0,12,28.565003
-39.0,17,28.589186
-30.0,11,28.601807
-55.0,16,28.618253
-26.0,11,28.629797
-41.0,14,28.648098
-6.0,12,28.678332
-41.0,11,28.695154
-58.0,15,28.710722
-38.0,14,28.725572
-20.0,12,28.738423
-58.0,17,28.75663
-3.0,11,28.777143
-19.0,11,28.789737
-62.0,18,28.808347
-14.0,10,28.819862
-41.0,13,28.833606
-32.0,15,28.84889
-45.0,13,28.862157
-24.0,11,28.876473
-38.0,15,28.896734
-34.0,11,28.908443
-32.0,11,28.920057
-46.0,14,28.937957
-54.0,15,28.953061
-38.0,12,28.965399
-40.0,14,28.979952
-48.0,13,28.998126
-20.0,12,29.011292
-17.0,13,29.026945
-29.0,14,29.05476
-31.0,13,29.068437
-54.0,16,29.094203
-13.0,11,29.109801
-32.0,12,29.126974
-32.0,10,29.137994
-28.0,13,29.151493
-38.0,16,29.173335
-15.0,14,29.188157
-23.0,14,29.202443
-17.0,12,29.221263
-24.0,13,29.235157
-57.0,15,29.250275
-68.0,13,29.263726
-21.0,13,29.277727
-28.0,14,29.292624
-57.0,17,29.310798
-16.0,11,29.322122
-26.0,11,29.333714
-20.0,13,29.347044
-42.0,18,29.382853
-18.0,12,29.398724
-52.0,15,29.41559
-51.0,15,29.433331
-40.0,13,29.458206
-55.0,15,29.481481
-42.0,17,29.500077
-32.0,13,29.522844
-24.0,13,29.537702
-10.0,13,29.566185
-51.0,19,29.590649
-52.0,15,29.606684
-20.0,14,29.634783
-26.0,12,29.647608
-22.0,13,29.669714
-38.0,13,29.684547
-23.0,13,29.710001
-28.0,13,29.723592
-8.0,14,29.749822
-42.0,15,29.773459
-41.0,15,29.794462
-57.0,17,29.811449
-24.0,12,29.829509
-44.0,15,29.846609
-34.0,12,29.858897
-30.0,12,29.877529
-75.0,21,29.898251
-8.0,12,29.910674
-18.0,12,29.923073
-14.0,11,29.935532
-51.0,12,29.962993
-42.0,11,29.975244
-42.0,11,29.987428
-16.0,10,29.997947
-46.0,14,30.012071
-4.0,12,30.033884
-40.0,17,30.065489
-30.0,12,30.078097
-26.0,12,30.090498
-43.0,14,30.104932
-30.0,12,30.12358
-34.0,14,30.139764
-36.0,12,30.151992
-52.0,15,30.167473
-36.0,12,30.180797
-35.0,11,30.192154
-46.0,14,30.215795
-5.0,10,30.226407
-33.0,12,30.242225
-24.0,12,30.254754
-31.0,13,30.267923
-69.0,18,30.289137
-34.0,14,30.303475
-30.0,14,30.325522
-44.0,13,30.338916
-59.0,15,30.354056
-46.0,16,31.762029
-12.0,10,31.776764
-23.0,12,31.790071
-32.0,17,31.812552
-35.0,14,31.826936
-34.0,13,31.843508
-49.0,14,31.858081
-14.0,11,31.870724
-32.0,13,31.886663
-36.0,14,31.901065
-64.0,15,31.91677
-34.0,16,31.932648
-34.0,14,31.947096
-70.0,19,31.965926
-8.0,10,31.976574
-77.0,20,31.997362
-1.0,13,32.019311
-38.0,16,32.035239
-52.0,16,32.05108
-27.0,14,32.071712
-31.0,16,32.088081
-22.0,10,32.101192
-34.0,13,32.114616
-50.0,14,32.133301
-13.0,11,32.150446
-53.0,18,32.168625
-34.0,14,32.183068
-26.0,13,32.197359
-42.0,16,32.214825
-78.0,22,32.237176
-57.0,19,32.259686
-26.0,13,32.273509
-46.0,13,32.287129
-1.0,11,32.301513
-15.0,11,32.315622
-30.0,15,32.33516
-13.0,11,32.358864
-57.0,15,32.379838
-34.0,13,32.393787
-32.0,14,32.408288
-18.0,10,32.418987
-20.0,12,32.441773
-31.0,14,32.456414
-21.0,14,32.47931
-23.0,10,32.489785
