#{"t_start": 1748467024.7885597, "env_id": "Maze-v0"}
r,l,t
-130.0,21,23.776489
-95.0,19,23.798505
-105.0,20,23.820724
-131.0,20,23.843639
-138.0,21,23.8665
-118.0,21,23.891879
-129.0,22,23.918223
-124.0,19,23.938435
-114.0,20,23.96326
-116.0,19,24.001692
-91.0,19,24.029101
-111.0,20,24.053909
-92.0,21,24.084286
-162.0,24,24.111369
-133.0,22,24.133538
-98.0,24,24.164692
-102.0,20,24.187962
-134.0,23,24.211816
-131.0,25,24.240927
-140.0,22,24.26453
-97.0,21,24.287669
-103.0,21,24.310499
-143.0,23,24.334387
-160.0,27,24.363208
-100.0,18,24.393685
-166.0,25,24.421352
-118.0,21,24.443871
-135.0,24,24.467591
-107.0,22,24.495454
-143.0,23,24.523025
-110.0,19,24.546667
-90.0,20,24.572326
-98.0,19,24.593851
-125.0,22,24.618417
-156.0,24,24.646781
-155.0,28,24.67559
-106.0,21,24.700663
-174.0,26,24.728901
-93.0,20,24.754807
-107.0,19,24.777818
-134.0,20,24.800879
-128.0,20,24.821548
-130.0,21,24.84595
-110.0,20,24.866845
-87.0,19,24.893065
-156.0,24,24.91724
-101.0,19,24.938998
-127.0,21,24.964204
-129.0,21,24.98662
-151.0,22,25.009075
-131.0,22,25.032419
-122.0,20,25.053694
-124.0,19,25.074618
-97.0,18,25.096433
-105.0,20,25.12414
-120.0,20,25.145608
-154.0,24,25.171784
-125.0,20,25.192618
-80.0,22,25.220536
-123.0,21,25.244059
-118.0,21,25.267776
-118.0,19,25.289291
-131.0,20,25.309921
-129.0,21,25.331824
-115.0,21,25.354545
-136.0,22,25.376549
-117.0,23,25.406472
-101.0,19,25.430716
-105.0,20,25.454641
-139.0,22,25.478718
-128.0,22,25.502892
-123.0,20,25.525524
-118.0,21,25.549129
-138.0,21,25.572921
-136.0,24,25.601147
-118.0,19,25.620762
-141.0,21,25.642169
-159.0,24,25.666602
-117.0,20,25.688278
-127.0,21,25.712881
-113.0,19,25.733414
-101.0,22,25.761758
-130.0,22,25.787752
-127.0,19,25.808714
-152.0,23,25.834731
-143.0,28,25.866266
-60.0,23,25.906601
-86.0,19,25.941037
-112.0,21,25.965638
-92.0,19,25.992848
-107.0,19,26.017491
-86.0,19,26.045944
-111.0,18,26.06793
-136.0,22,26.096669
-127.0,19,26.118023
-128.0,22,26.142321
-92.0,20,26.163287
-148.0,22,27.451411
-134.0,22,27.477144
-107.0,19,27.499005
-109.0,18,27.520906
-95.0,20,27.543017
-91.0,20,27.571021
-104.0,21,27.597865
-135.0,21,27.620068
-99.0,18,27.64024
-87.0,20,27.664596
-131.0,23,27.69079
-135.0,21,27.713354
-140.0,25,27.741815
-137.0,22,27.769672
-160.0,25,27.796594
-115.0,19,27.817827
-106.0,18,27.843557
-113.0,25,27.876476
-112.0,22,27.900966
-150.0,24,27.926529
-122.0,22,27.954214
-106.0,19,27.977075
-137.0,23,28.002434
-156.0,26,28.032694
