#{"t_start": 1748505702.8801064, "env_id": "Maze-v0"}
r,l,t
-83.0,11,27.705648
-107.0,11,27.72461
-73.0,11,27.743688
-153.0,13,27.763411
-114.0,12,27.781276
-187.0,13,27.80297
-78.0,10,27.821714
-48.0,10,27.837081
-76.0,11,27.857158
-223.0,15,27.879292
-116.0,12,27.898671
-79.0,11,27.915331
-81.0,11,27.932141
-112.0,11,27.949238
-118.0,12,27.968235
-148.0,12,27.986404
-110.0,11,28.003387
-176.0,12,28.021897
-155.0,13,28.04121
-114.0,12,28.059522
-280.0,14,28.081654
-149.0,12,28.10292
-64.0,10,28.124819
-146.0,12,28.14772
-153.0,13,28.167994
-46.0,10,28.183955
-165.0,11,28.20528
-80.0,10,28.22123
-120.0,11,28.238626
-180.0,12,28.258239
-153.0,13,28.277864
-106.0,10,28.294085
-147.0,13,28.313516
-83.0,11,28.330055
-79.0,10,28.345401
-162.0,12,28.36455
-186.0,14,28.385139
-153.0,13,28.405902
-112.0,11,28.423459
-48.0,10,28.439729
-113.0,11,28.456994
-109.0,11,28.473665
-120.0,12,28.4916
-111.0,11,28.508654
-149.0,13,28.527992
-81.0,11,28.544432
-113.0,12,28.564154
-143.0,11,28.580901
-44.0,10,28.596161
-155.0,13,28.615631
-72.0,10,28.632472
-78.0,10,28.651333
-108.0,10,28.667536
-172.0,12,28.685554
-125.0,12,28.704178
-77.0,11,28.722554
-113.0,11,28.739475
-188.0,14,28.761874
-46.0,10,28.777168
-149.0,12,28.795523
-151.0,13,28.815683
-183.0,14,28.837332
-41.0,10,28.854258
-164.0,13,28.875215
-150.0,13,28.895418
-82.0,11,28.91273
-140.0,11,28.929364
-241.0,13,28.94861
-176.0,12,28.968048
-116.0,12,28.986161
-141.0,12,29.007081
-91.0,11,29.024582
-108.0,11,29.041561
-81.0,11,29.058782
-141.0,11,29.075351
-110.0,10,29.090723
-177.0,12,29.109657
-147.0,12,29.128236
-146.0,12,29.146288
-150.0,12,29.167364
-178.0,14,29.189291
-146.0,12,29.209095
-48.0,10,29.225298
-308.0,14,29.246214
-183.0,13,29.265522
-111.0,11,29.28202
-141.0,12,29.305121
-146.0,12,29.323031
-83.0,11,29.339802
-96.0,11,29.3581
-215.0,14,29.379052
-109.0,11,29.398146
-113.0,11,29.415396
-116.0,12,29.433627
-245.0,13,29.45423
-147.0,13,29.473724
-184.0,14,29.49451
-110.0,10,29.509577
-113.0,11,29.526154
-290.0,16,29.550919
-108.0,10,29.567598
-106.0,11,29.58688
-116.0,12,29.605154
-188.0,14,29.625864
-146.0,12,29.646523
-107.0,11,29.664089
-79.0,11,29.683762
-115.0,11,29.700606
-183.0,12,29.721114
-50.0,10,29.736915
-113.0,11,29.75414
-73.0,10,29.769908
-83.0,11,31.446432
-113.0,11,31.463861
-79.0,11,31.480377
-78.0,10,31.496053
-150.0,12,31.513945
-95.0,10,31.531629
-115.0,11,31.548416
-243.0,13,31.56787
-113.0,11,31.584517
-105.0,10,31.606118
-108.0,12,31.629949
-143.0,13,31.650489
-120.0,12,31.670502
-146.0,12,31.689818
-46.0,10,31.707778
-115.0,11,31.725393
-152.0,13,31.748011
-115.0,11,31.766091
-46.0,10,31.781288
-147.0,12,31.800225
-113.0,11,31.816745
-218.0,14,31.838156
-172.0,11,31.856248
-114.0,12,31.874595
-81.0,11,31.891266
-188.0,14,31.913373
-146.0,12,31.931319
-146.0,12,31.94931
-245.0,13,31.968647
-145.0,12,31.986961
-50.0,10,32.003117
-44.0,10,32.018429
-292.0,17,32.04659
-48.0,10,32.062031
-134.0,11,32.080944
-106.0,10,32.096107
-109.0,11,32.112713
-143.0,11,32.129173
-148.0,12,32.147815
-46.0,10,32.165236
-118.0,12,32.183392
-113.0,11,32.201531
-50.0,10,32.221619
-142.0,12,32.24816
-116.0,12,32.268509
-42.0,10,32.286504
-108.0,10,32.302325
-37.0,10,32.320513
-177.0,13,32.340653
-188.0,14,32.362807
-153.0,13,32.381986
-181.0,13,32.402018
-48.0,10,32.41851
-175.0,12,32.436644
-115.0,11,32.45385
-64.0,10,32.469711
-113.0,11,32.486065
-74.0,10,32.501672
-107.0,10,32.516766
-104.0,11,32.538271
-110.0,11,32.554907
-119.0,12,32.575871
-46.0,10,32.591889
-80.0,10,32.607211
-46.0,10,32.622896
-112.0,12,32.642215
-117.0,12,32.660332
-44.0,10,32.675522
-111.0,11,32.694212
-46.0,10,32.709298
-85.0,11,32.727643
-80.0,10,32.742917
-66.0,10,32.760844
-46.0,10,32.776132
-76.0,10,32.793315
-117.0,12,32.812387
-115.0,11,32.828939
-108.0,10,32.845336
-171.0,11,32.862584
-108.0,11,32.879002
-153.0,13,32.900637
-176.0,13,32.920809
-185.0,13,32.940812
-80.0,10,32.955973
-75.0,10,32.971147
-83.0,11,32.989447
-143.0,11,33.00807
-113.0,11,33.025425
-148.0,12,33.045248
-150.0,12,33.064151
-151.0,13,33.083868
-111.0,11,33.100583
-80.0,11,33.117587
-83.0,11,33.134284
-85.0,11,33.152028
-113.0,11,33.170364
-115.0,11,33.187531
-48.0,10,33.202768
-46.0,10,33.21804
-80.0,11,33.236625
-108.0,10,33.251846
-80.0,11,33.268267
-81.0,11,33.285734
-212.0,13,33.306725
-85.0,11,33.323599
-83.0,11,33.340475
-143.0,12,33.359759
-107.0,11,33.378044
-109.0,11,33.395693
-80.0,10,33.41153
-46.0,10,33.42695
-113.0,11,33.443575
-279.0,15,33.46587
-135.0,10,33.483308
-181.0,13,33.503631
-81.0,11,33.521079
-78.0,10,33.536336
-120.0,12,33.556199
-117.0,12,33.576119
-179.0,13,33.597244
-186.0,14,33.618866
-44.0,10,33.634416
-170.0,10,33.652159
-113.0,11,33.670028
-256.0,16,33.694781
-78.0,10,33.710234
-147.0,12,33.728471
-185.0,13,33.750181
-52.0,10,33.769114
-145.0,12,33.788082
-152.0,13,33.809621
-114.0,11,33.826725
-111.0,11,33.843476
-48.0,10,33.858627
-48.0,10,33.873995
-113.0,11,33.892348
-48.0,10,33.909468
-251.0,15,33.933456
-116.0,12,33.952424
-113.0,11,33.969105
-186.0,14,33.989883
-147.0,12,34.011566
-83.0,11,34.028595
-221.0,15,34.052731
-149.0,13,34.072795
-175.0,12,34.091917
-83.0,11,34.108607
-146.0,12,34.127852
-153.0,13,34.147153
-81.0,11,34.165915
-211.0,13,34.185618
-114.0,11,34.202394
-146.0,12,34.220376
-141.0,11,34.238554
-46.0,10,34.253722
-182.0,13,34.27693
-80.0,10,34.303599
-77.0,10,34.325897
-149.0,13,34.34617
-48.0,10,34.362419
-149.0,13,34.382991
-71.0,10,34.402747
-156.0,11,34.422045
-128.0,11,34.439552
-82.0,11,34.456217
