#{"t_start": 1748644570.8125336, "env_id": "Maze-v0"}
r,l,t
-42.0,12,27.701085
-25.0,11,27.723941
-40.0,12,27.746129
-41.0,13,27.767298
-32.0,11,27.789529
-39.0,13,27.818924
-26.0,13,27.851198
-48.0,14,27.888123
-50.0,14,27.911474
-33.0,12,27.932618
-55.0,15,27.959019
-36.0,12,27.979412
-40.0,13,28.001457
-32.0,10,28.020999
-29.0,10,28.041528
-42.0,15,28.066715
-39.0,13,28.101538
-38.0,12,28.135273
-40.0,16,28.173479
-34.0,11,28.201768
-35.0,13,28.24683
-22.0,12,28.270377
-50.0,13,28.292679
-42.0,14,28.319976
-39.0,14,28.351582
-23.0,12,28.373095
-50.0,13,28.406335
-33.0,13,28.428676
-34.0,11,28.450293
-38.0,12,28.487733
-35.0,11,28.509506
-28.0,11,28.53848
-33.0,10,28.571239
-32.0,11,28.597796
-39.0,13,28.630494
-35.0,13,28.66543
-29.0,11,28.699025
-38.0,12,28.727765
-38.0,12,28.757755
-36.0,14,28.78562
-31.0,11,28.805693
-49.0,14,28.830748
-46.0,14,28.861326
-35.0,11,28.882002
-45.0,15,28.91275
-42.0,13,28.937166
-47.0,14,28.96405
-56.0,15,28.994936
-30.0,11,29.016805
-31.0,11,29.038224
-30.0,10,29.058688
-36.0,12,29.081457
-35.0,12,29.10774
-31.0,11,29.127509
-37.0,15,29.157367
-38.0,11,29.178191
-40.0,12,29.20136
-32.0,12,29.224954
-44.0,15,29.255954
-34.0,10,29.27722
-60.0,17,29.311838
-38.0,12,29.334222
-36.0,12,29.35723
-36.0,12,29.379466
-46.0,14,29.401934
-50.0,14,29.424298
-31.0,11,29.442534
-42.0,12,29.465286
-33.0,14,29.500276
-34.0,11,29.535382
-30.0,12,29.558182
-27.0,11,29.577235
-34.0,12,29.609834
-28.0,11,29.628609
-33.0,13,29.651742
-56.0,14,29.674589
-27.0,11,29.697841
-62.0,17,29.726678
-41.0,11,29.747064
-44.0,13,29.767635
-37.0,12,29.78704
-38.0,11,29.806195
-31.0,12,29.828184
-38.0,12,29.848839
-56.0,16,29.876294
-39.0,13,29.902611
-34.0,12,29.929471
-46.0,17,29.962463
-40.0,13,29.985862
-52.0,17,30.013833
-46.0,15,31.85448
-39.0,13,31.878268
-33.0,14,31.90805
-36.0,11,31.925839
-55.0,16,31.951889
-33.0,14,31.974542
-32.0,13,31.996471
-43.0,16,32.023383
-28.0,12,32.04272
-36.0,11,32.068306
-54.0,15,32.093144
-32.0,10,32.113257
-20.0,11,32.131296
-35.0,12,32.15103
-46.0,15,32.176477
-43.0,14,32.202268
-48.0,13,32.226144
-40.0,12,32.261255
-36.0,12,32.281485
-45.0,14,32.307714
-38.0,13,32.327828
-28.0,11,32.345884
-34.0,14,32.37131
-44.0,16,32.399218
-35.0,14,32.423222
-50.0,15,32.448524
-33.0,13,32.47301
-58.0,16,32.498193
-54.0,16,32.524988
-56.0,15,32.557607
-30.0,11,32.582523
-49.0,15,32.611482
-41.0,11,32.630422
-35.0,12,32.65442
-38.0,13,32.676865
-46.0,13,32.698843
-46.0,13,32.722481
-37.0,13,32.745609
-29.0,11,32.763361
-45.0,14,32.789543
-37.0,11,32.816292
-40.0,14,32.850014
-30.0,12,32.871359
-38.0,12,32.898748
-42.0,12,32.91929
-44.0,13,32.942054
-38.0,13,32.963947
-49.0,15,32.99461
-38.0,12,33.028785
-30.0,11,33.062377
-40.0,12,33.095723
-34.0,12,33.120857
-45.0,14,33.159797
-30.0,12,33.189495
-30.0,11,33.223866
-28.0,11,33.247058
-42.0,13,33.273353
-35.0,13,33.306688
-29.0,11,33.331836
-40.0,14,33.370418
-41.0,12,33.403437
-35.0,11,33.428424
-61.0,18,33.469104
-55.0,17,33.514166
-30.0,12,33.554117
-40.0,14,33.581355
-44.0,13,33.608547
-35.0,12,33.633455
-34.0,14,33.664214
-28.0,11,33.692295
-37.0,13,33.72402
-36.0,13,33.751142
-43.0,12,33.774673
-57.0,17,33.810734
-47.0,15,33.852203
-39.0,11,33.874271
-48.0,14,33.907604
-55.0,14,33.945958
-38.0,13,33.973496
-38.0,10,33.994401
-47.0,15,34.019608
-45.0,15,34.04434
-36.0,11,34.062669
-38.0,12,34.081687
-32.0,12,34.103698
-44.0,12,34.122765
-30.0,11,34.144005
-30.0,11,34.162243
-52.0,14,34.186144
-49.0,14,34.208622
-25.0,11,34.228872
-25.0,10,34.250729
-22.0,11,34.270142
-31.0,13,34.301689
-33.0,10,34.321706
-49.0,14,34.344466
-49.0,15,34.368641
-59.0,16,34.394084
-44.0,14,34.417047
-40.0,11,34.437783
-45.0,13,34.462686
-44.0,14,34.487301
-30.0,12,34.513212
-31.0,12,34.533981
-38.0,13,34.554942
-32.0,12,34.574189
-34.0,11,34.594432
-31.0,12,34.623695
-64.0,17,34.651092
-40.0,12,34.67043
-41.0,13,34.6922
-44.0,14,34.717255
-34.0,11,34.73586
-36.0,11,34.754783
-36.0,12,34.775293
-30.0,12,34.817814
-38.0,12,34.840629
-34.0,13,34.865132
-39.0,13,34.892879
-36.0,11,34.917488
-30.0,10,34.937346
-44.0,14,34.965796
-42.0,13,34.987273
-30.0,13,35.009628
-28.0,10,35.027029
-40.0,16,35.058827
-28.0,10,35.092987
-47.0,14,35.127414
-32.0,12,35.171945
-43.0,13,35.212146
-34.0,11,35.236916
-38.0,11,35.254741
-35.0,15,35.287447
-25.0,10,35.304584
-31.0,11,35.323425
-35.0,13,35.354945
-46.0,13,35.376029
-33.0,11,35.397189
-34.0,14,35.437088
-34.0,12,35.45825
