#{"t_start": 1748499112.4644272, "env_id": "Maze-v0"}
r,l,t
-651.0,10,34.707963
-670.0,10,34.730792
-1590.0,14,34.759018
-1281.0,12,34.788515
-1572.0,12,34.810507
-367.0,10,34.82763
-970.0,10,34.846481
-356.0,10,34.86604
-968.0,11,34.883426
-362.0,10,34.900982
-1271.0,13,34.923547
-364.0,10,34.942525
-667.0,10,34.960831
-2777.0,16,34.993862
-656.0,10,35.015586
-1588.0,13,35.039659
-1863.0,11,35.060317
-966.0,11,35.082824
-356.0,10,35.101745
-370.0,10,35.11949
-358.0,10,35.137537
-676.0,12,35.159378
-664.0,10,35.178831
-371.0,11,35.197173
-355.0,10,35.215696
-956.0,11,35.23466
-1892.0,14,35.262427
-2164.0,12,35.294263
-662.0,11,35.314978
-667.0,10,35.342592
-674.0,11,35.363109
-1879.0,13,35.38657
-1284.0,12,35.409681
-674.0,11,35.428292
-950.0,10,35.447037
-664.0,10,35.468549
-1581.0,14,35.492302
-1288.0,13,35.517291
-663.0,12,35.539336
-954.0,11,35.567006
-370.0,10,35.587156
-1283.0,13,35.614205
-61.0,10,35.634434
-353.0,10,35.653975
-665.0,11,35.674164
-56.0,10,35.703714
-1263.0,11,35.729098
-1589.0,14,35.751614
-1570.0,12,35.777389
-62.0,10,35.79436
-1546.0,12,35.819459
-658.0,12,35.846328
-362.0,11,35.864029
-970.0,10,35.881247
-666.0,11,35.904712
-663.0,11,35.930373
-662.0,10,35.952284
-984.0,12,35.976456
-56.0,10,35.997091
-364.0,10,36.016739
-981.0,12,36.044721
-974.0,13,36.070981
-369.0,11,36.090091
-641.0,10,36.111758
-1279.0,13,36.133846
-973.0,12,36.155334
-669.0,11,36.177185
-653.0,10,36.196912
-661.0,10,36.219863
-977.0,11,36.239988
-967.0,12,36.263273
-2188.0,15,36.295695
-1568.0,13,36.321954
-1270.0,12,36.342897
-653.0,10,36.368329
-367.0,10,36.393945
-344.0,10,36.413757
-1860.0,12,36.439707
-665.0,11,36.461796
-1258.0,12,36.490395
-976.0,13,36.522134
-1252.0,12,36.546826
-954.0,11,36.56987
-671.0,11,36.59009
-1248.0,11,36.612584
-1568.0,13,36.636668
-667.0,12,36.659949
-974.0,11,36.679201
-1581.0,12,36.702649
-1875.0,14,36.727165
-70.0,10,36.747563
-942.0,11,36.769193
-676.0,12,36.790011
-678.0,12,36.809135
-361.0,10,36.82552
-663.0,12,36.854094
-969.0,11,36.875297
-363.0,11,36.893721
-1894.0,15,38.884373
-1584.0,14,38.913189
-364.0,10,38.931168
-1272.0,12,38.952898
-988.0,13,38.974254
-658.0,12,38.996598
-663.0,11,39.017197
-1906.0,16,39.043408
-667.0,12,39.072158
-977.0,11,39.094989
-671.0,11,39.132938
-365.0,11,39.162761
-354.0,11,39.196646
-354.0,11,39.233632
-670.0,12,39.266374
-654.0,11,39.300533
-667.0,12,39.330031
-374.0,11,39.349143
-659.0,11,39.368262
-953.0,13,39.394113
-341.0,10,39.416355
-1288.0,13,39.445318
-59.0,10,39.468649
-1585.0,13,39.493213
-1265.0,13,39.51963
-1562.0,13,39.546979
-364.0,10,39.570215
-70.0,10,39.596438
-353.0,10,39.623195
-371.0,11,39.659451
-364.0,10,39.687932
-660.0,11,39.721353
-681.0,12,39.751835
-660.0,11,39.785422
-359.0,10,39.808002
-660.0,11,39.833222
-371.0,11,39.854555
-363.0,11,39.877074
-350.0,10,39.898003
-368.0,11,39.916545
-654.0,11,39.938494
-983.0,13,39.962451
-657.0,11,39.987385
-971.0,11,40.009614
-975.0,12,40.03259
-667.0,12,40.056617
-974.0,11,40.0803
-653.0,10,40.101948
-666.0,12,40.123617
-362.0,10,40.142042
-1255.0,10,40.162484
-961.0,12,40.183108
-674.0,11,40.200706
-62.0,10,40.218556
-959.0,13,40.246284
-56.0,10,40.266081
-981.0,12,40.287881
-970.0,12,40.31108
-62.0,10,40.331511
-681.0,12,40.353238
-1289.0,14,40.378153
-967.0,12,40.403116
-960.0,11,40.427167
-353.0,10,40.447176
-654.0,11,40.470438
-675.0,12,40.505612
-953.0,11,40.538272
-957.0,11,40.56886
-363.0,11,40.59954
-668.0,11,40.626789
-967.0,12,40.656764
-362.0,10,40.680567
-1279.0,12,40.709944
-1599.0,15,40.743333
-361.0,10,40.771343
-362.0,10,40.795835
-975.0,12,40.815518
-670.0,10,40.833659
-353.0,10,40.851905
-666.0,11,40.871114
-669.0,11,40.890301
-671.0,11,40.909134
-978.0,12,40.929845
-677.0,11,40.95014
-675.0,12,40.971828
-1291.0,13,40.999476
-681.0,12,41.023876
-370.0,10,41.041936
-981.0,12,41.064385
-53.0,10,41.084349
-353.0,10,41.103983
-968.0,13,41.128863
-360.0,11,41.149219
-1570.0,12,41.172694
-369.0,11,41.194226
