#{"t_start": 1748596506.3922458, "env_id": "Maze-v0"}
r,l,t
-4.0,11,119.117463
-6.0,13,119.228104
-24.0,17,119.417538
-16.0,17,119.584567
-18.0,14,119.736624
-30.0,20,119.911994
-22.0,14,120.039472
-12.0,16,120.205628
-12.0,16,120.386312
-2.0,11,120.506426
-22.0,16,120.656357
-24.0,14,120.764971
-8.0,13,120.876105
-22.0,15,121.040939
-24.0,17,121.203005
-4.0,12,121.310719
-4.0,12,121.425944
-18.0,14,121.553365
-18.0,14,121.720674
-28.0,18,121.925377
-12.0,16,122.098101
-20.0,15,122.236716
-8.0,14,122.418573
-16.0,18,122.572148
-18.0,14,122.707793
-24.0,14,122.853131
-10.0,15,122.992978
-16.0,13,123.116713
-6.0,12,123.25222
-24.0,17,123.529238
-10.0,15,123.681362
-4.0,12,123.799865
-18.0,13,123.9214
-16.0,17,124.224622
-22.0,15,124.377069
-14.0,12,124.482883
-20.0,15,124.605721
-10.0,14,124.740551
-4.0,12,124.855401
-8.0,14,125.012634
-16.0,12,125.180709
-10.0,10,125.311503
-26.0,17,125.560462
-18.0,14,125.670716
-12.0,11,125.755531
-6.0,12,125.855653
-18.0,14,125.965922
-10.0,15,126.098603
-18.0,14,126.239366
-22.0,16,126.466598
-4.0,12,126.565283
-14.0,16,126.715595
-14.0,12,126.841393
-14.0,12,126.970629
-18.0,19,127.17313
-14.0,12,127.305294
-10.0,15,127.431888
-2.0,11,127.528644
-18.0,13,127.647913
-16.0,17,127.849443
-14.0,11,127.984716
-8.0,14,128.151576
-8.0,12,128.310763
-12.0,11,128.424652
-16.0,13,128.593894
-20.0,15,128.761688
-18.0,14,128.977712
-16.0,12,129.132105
-8.0,14,129.254577
-22.0,16,129.411754
-18.0,17,129.574465
-18.0,14,129.754333
-14.0,11,129.897058
0.0,10,130.038489
-22.0,16,130.194108
-30.0,19,130.350756
-16.0,12,130.51857
-18.0,14,130.639132
-6.0,13,130.76059
-8.0,14,130.896772
-6.0,13,131.047246
-8.0,13,131.190319
-22.0,15,131.317436
-8.0,13,131.43595
-2.0,11,131.54709
-20.0,13,131.690967
-10.0,15,131.855154
-16.0,13,131.998992
-20.0,15,132.19495
-22.0,15,132.373375
-2.0,11,132.486525
-12.0,11,132.592258
-24.0,17,132.747507
-26.0,16,132.878352
-32.0,21,133.117625
-22.0,16,133.316351
-14.0,11,133.412532
-10.0,15,133.557485
-20.0,14,133.673618
-14.0,12,133.777241
-20.0,15,133.906382
-10.0,15,134.101583
-2.0,10,134.229411
-22.0,21,134.486443
-8.0,14,134.634615
-20.0,14,134.786019
-14.0,12,134.887004
-20.0,14,135.081191
-6.0,13,135.235371
-18.0,14,135.383075
-22.0,16,135.575864
-2.0,11,135.746422
-14.0,12,135.893205
-18.0,12,136.018717
-3.0,10,136.114866
-18.0,14,136.249261
-24.0,17,136.416965
-24.0,15,136.538598
-34.0,22,136.74107
-32.0,20,136.895576
-20.0,13,137.052537
-14.0,17,137.294193
-10.0,15,137.455651
-10.0,14,137.637319
-12.0,16,137.851395
-4.0,12,137.999709
-22.0,15,138.210275
-20.0,19,138.397506
0.0,10,138.521981
-12.0,11,144.191639
-10.0,10,144.288946
-14.0,12,144.410389
-16.0,13,144.529649
-12.0,11,144.688892
-16.0,13,144.794713
-4.0,12,144.919338
-18.0,13,145.042907
-16.0,12,145.205825
-10.0,10,145.315547
-16.0,13,145.442071
-2.0,11,145.578073
-20.0,15,145.755863
-10.0,15,145.974498
-24.0,17,146.127125
-24.0,17,146.399316
-2.0,11,146.492298
-22.0,16,146.663388
-2.0,11,146.790078
-6.0,13,146.938121
-18.0,18,147.111621
-16.0,12,147.226035
-16.0,13,147.348493
-18.0,13,147.502968
-2.0,11,147.630337
-20.0,15,147.789464
-12.0,11,147.892008
-6.0,13,148.021363
-22.0,16,148.175649
-16.0,12,148.285072
-16.0,12,148.391702
-10.0,14,148.533944
-20.0,14,148.717895
-16.0,18,148.932978
-16.0,16,149.092867
-10.0,10,149.212206
-12.0,11,149.309138
-16.0,13,149.430271
-16.0,13,149.532897
-10.0,15,149.687229
-18.0,14,149.795395
-20.0,15,149.939552
-10.0,15,150.067197
-12.0,16,150.245408
-8.0,14,150.364204
-12.0,15,150.5108
-2.0,11,150.63628
-2.0,11,150.750076
-24.0,17,150.915649
-18.0,14,151.029513
-2.0,11,151.161378
-18.0,19,151.412717
0.0,10,151.508213
-14.0,16,151.650138
-16.0,12,151.74609
-20.0,15,151.887088
-12.0,11,152.01522
-14.0,17,152.191815
0.0,10,152.296478
-24.0,15,152.440741
-14.0,16,152.574908
-12.0,11,152.70212
-4.0,11,152.796095
-12.0,11,152.943231
-20.0,14,153.068878
-16.0,13,153.18035
-16.0,13,153.294633
-4.0,12,153.422591
-16.0,13,153.541214
-14.0,11,153.654809
-20.0,15,153.814399
-14.0,12,153.932642
-12.0,11,154.037268
-14.0,11,154.146507
-6.0,12,154.28806
-16.0,12,154.395096
-10.0,14,154.555881
-8.0,14,154.678209
-12.0,11,154.781534
-16.0,13,154.889157
-6.0,12,155.012206
-4.0,12,155.131804
-12.0,11,155.279073
-14.0,12,155.403071
-14.0,12,155.528068
-26.0,18,155.702402
-12.0,11,155.81026
-6.0,13,155.958117
-26.0,17,156.113531
-12.0,15,156.292228
-22.0,14,156.4242
-6.0,13,156.554715
-12.0,16,156.702373
-8.0,13,156.82121
-2.0,10,156.912894
-16.0,12,157.037372
-8.0,13,157.166052
-14.0,12,157.285848
-16.0,13,157.409701
-12.0,11,157.513355
-16.0,13,157.637957
-20.0,14,157.794888
-12.0,11,157.911446
-14.0,12,158.033345
-8.0,13,158.143393
-18.0,13,158.271113
-18.0,13,158.388149
-18.0,14,158.523347
-2.0,11,158.638726
-20.0,14,158.76727
-16.0,13,158.876573
-16.0,13,158.994259
-18.0,13,159.150386
-2.0,11,159.266683
-4.0,11,159.402882
-6.0,13,159.585436
-18.0,19,159.807932
-16.0,13,159.935573
-14.0,16,160.104895
-12.0,11,160.215496
-8.0,13,160.340791
-10.0,15,160.531713
-30.0,20,160.725819
-4.0,12,160.875777
-8.0,14,161.014087
-4.0,12,161.159889
-24.0,16,161.330925
-14.0,12,161.446081
-20.0,15,161.597628
-18.0,14,161.734984
-18.0,13,161.881336
-16.0,12,162.010105
-2.0,11,162.126394
-6.0,13,162.277112
-12.0,11,162.400729
-8.0,14,162.526869
-4.0,12,162.637579
-12.0,11,162.760192
-8.0,13,162.933562
-4.0,12,163.063988
-10.0,15,163.202955
-12.0,11,163.30903
-26.0,18,163.504174
-8.0,12,163.640182
-12.0,11,163.747182
-12.0,11,163.8623
-14.0,12,164.02138
-12.0,10,164.163427
-18.0,13,164.293825
-12.0,11,164.409424
-6.0,12,164.577496
-14.0,11,164.700835
-12.0,11,164.79389
-18.0,14,164.925497
-9.0,14,165.079083
-20.0,15,165.194372
-16.0,13,170.917539
-12.0,11,171.0168
-18.0,14,171.158241
-18.0,13,171.269425
-12.0,11,171.371784
-10.0,10,171.465766
-18.0,12,171.559872
-4.0,12,171.683592
-2.0,11,171.797459
-22.0,16,171.946404
-4.0,12,172.091871
-16.0,13,172.291394
-4.0,12,172.433342
-16.0,12,172.582026
-16.0,13,172.739617
-14.0,12,172.86011
-12.0,11,172.973665
-4.0,12,173.086451
-4.0,12,173.225979
0.0,10,173.312304
-26.0,17,173.464087
-12.0,10,173.555744
-14.0,12,173.668792
-10.0,10,173.76346
-14.0,12,173.87839
-10.0,10,173.984635
-2.0,11,174.107368
-20.0,15,174.254354
-16.0,18,174.439994
-14.0,12,174.54651
-12.0,11,174.646103
-2.0,11,174.748331
-12.0,11,174.842366
-14.0,12,174.953779
-16.0,13,175.085338
-4.0,12,175.222462
-10.0,10,175.328009
-4.0,12,175.447619
-16.0,12,175.550255
-2.0,11,175.650424
-4.0,12,175.801849
-10.0,10,175.908999
-18.0,19,176.095657
-8.0,13,176.214337
-10.0,15,176.353032
-4.0,12,176.476706
-14.0,12,176.613337
-14.0,11,176.705195
-10.0,10,176.814621
-16.0,13,176.940206
-16.0,13,177.086706
-16.0,13,177.199424
-4.0,12,177.312792
-14.0,12,177.457344
-8.0,13,177.564598
-18.0,13,177.698018
-20.0,15,177.912402
-12.0,15,178.04796
-10.0,10,178.160302
-22.0,16,178.328534
-20.0,14,178.477156
-14.0,12,178.581643
-6.0,12,178.747138
-6.0,13,178.869793
-8.0,14,179.057003
-14.0,12,179.17397
-8.0,14,179.302931
-18.0,14,179.440598
-22.0,15,179.595553
-6.0,13,179.745157
-8.0,14,179.91152
-16.0,13,180.095995
-16.0,13,180.226139
-16.0,13,180.362976
-12.0,11,180.4706
-20.0,15,180.60385
0.0,10,180.699321
-24.0,16,180.85347
-10.0,15,180.998472
-10.0,10,181.102318
-12.0,11,181.200341
-12.0,11,181.308449
-18.0,14,181.465638
-5.0,10,181.567022
-12.0,11,181.672198
-20.0,15,181.820312
-10.0,14,181.954808
-16.0,13,182.129119
-16.0,13,182.27172
-16.0,13,182.375015
-18.0,14,182.507481
-24.0,17,182.658364
-12.0,11,182.766326
-14.0,12,182.896072
-12.0,11,183.028671
-12.0,16,183.192347
-14.0,11,183.295729
-24.0,17,183.460724
-12.0,11,183.556132
-16.0,13,183.695363
-4.0,12,183.805061
-6.0,12,183.911652
-12.0,11,184.027275
-6.0,13,184.163318
-4.0,12,184.307894
-3.0,10,184.411824
-6.0,12,184.54381
-18.0,14,184.703535
-14.0,12,184.815422
-12.0,11,184.92843
-16.0,13,185.063671
-22.0,15,185.223533
-16.0,13,185.384146
-10.0,10,185.485585
-10.0,15,185.634876
-18.0,13,185.776653
-12.0,11,185.893828
-24.0,17,186.062836
-12.0,11,186.177358
-4.0,12,186.284975
-2.0,11,186.388024
-12.0,11,186.497267
-12.0,11,186.626468
-16.0,13,186.739859
-8.0,14,186.892051
-6.0,13,187.046966
-14.0,12,187.136955
-12.0,10,187.258241
-12.0,11,187.374046
-12.0,10,187.48624
-18.0,14,187.652255
-9.0,12,187.770562
-12.0,11,187.878089
-2.0,10,187.992723
-4.0,12,188.094153
-4.0,12,188.217287
-7.0,13,188.375512
-14.0,17,188.556258
-10.0,10,188.668911
-10.0,15,188.82359
-6.0,13,188.957255
-6.0,12,189.085361
-12.0,11,189.202973
-18.0,14,189.359017
-20.0,14,189.50562
-12.0,11,189.617691
-22.0,16,189.773598
-10.0,15,189.924078
-20.0,15,190.053302
-14.0,12,190.166079
0.0,10,190.258439
-4.0,11,190.368234
-10.0,10,190.484787
-12.0,11,190.600259
-12.0,10,190.694889
-14.0,12,190.801566
-8.0,14,190.918586
-2.0,11,191.038479
-2.0,10,191.141648
-10.0,10,191.249136
-8.0,13,191.396548
-4.0,12,191.509414
-2.0,10,191.619359
-6.0,12,191.744138
-16.0,13,197.724977
-18.0,14,197.86212
-12.0,16,198.03868
-6.0,13,198.163796
-12.0,11,198.298305
0.0,10,198.392752
-12.0,11,198.496288
-2.0,11,198.615558
0.0,10,198.726204
-14.0,12,198.857722
-6.0,13,199.020802
-4.0,12,199.141172
-18.0,14,199.252846
-14.0,12,199.379963
-18.0,14,199.567303
-9.0,13,199.711268
-14.0,11,199.818899
-20.0,15,199.950308
-8.0,14,200.116133
-16.0,13,200.260198
-14.0,12,200.383924
-18.0,13,200.518414
-6.0,13,200.668402
-18.0,14,200.809233
-12.0,11,200.926352
-18.0,14,201.059212
-8.0,13,201.175508
-4.0,12,201.323377
-14.0,12,201.470674
-12.0,11,201.595793
-12.0,11,201.739667
-2.0,11,201.85979
-18.0,14,202.05877
-12.0,11,202.171888
-8.0,13,202.313125
-4.0,12,202.435609
-8.0,13,202.561017
-18.0,14,202.711215
-14.0,12,202.824374
-16.0,13,202.941849
-4.0,12,203.086249
-18.0,14,203.254698
-4.0,12,203.385569
-16.0,13,203.555987
0.0,10,203.666672
-8.0,13,203.818889
-10.0,10,203.924615
-2.0,11,204.036124
-10.0,14,204.187411
-32.0,21,204.427801
-2.0,11,204.540391
-22.0,15,204.71622
-8.0,13,204.87748
-16.0,13,205.019957
-10.0,10,205.131629
-4.0,12,205.275646
-6.0,13,205.424106
-6.0,13,205.576318
-16.0,13,205.722733
-10.0,10,205.813817
-8.0,14,205.96693
-16.0,13,206.128778
-2.0,11,206.238856
-14.0,12,206.394416
-8.0,13,206.519042
-14.0,12,206.626405
-18.0,14,206.768644
-6.0,12,206.883558
-12.0,16,207.068179
-16.0,13,207.207733
-10.0,10,207.299726
