#{"t_start": 1748583638.6622808, "env_id": "Maze-v0"}
r,l,t
-26.0,16,118.744884
-16.0,16,118.866816
-34.0,24,119.095495
-13.0,13,119.208297
-16.0,16,119.366009
-15.0,15,119.498086
-23.0,13,119.592862
-17.0,17,119.729822
-17.0,17,119.876261
-27.0,17,125.655686
-28.0,28,125.882974
-20.0,10,125.965235
-21.0,21,126.16145
-14.0,14,126.287604
-12.0,12,126.4114
-11.0,11,126.506028
-27.0,17,126.673058
-13.0,13,126.829216
-25.0,15,126.966838
-24.0,14,127.094021
-24.0,14,127.251744
-26.0,16,127.390586
-24.0,14,127.499006
-27.0,17,127.647308
-26.0,16,127.785678
-24.0,14,127.893241
-15.0,15,128.023697
-25.0,15,128.152911
-12.0,12,128.266555
-24.0,14,128.425273
-22.0,12,128.538467
-21.0,11,128.663904
-30.0,20,128.849366
-24.0,14,128.987089
-25.0,15,129.135654
-25.0,15,129.297441
-19.0,19,129.495218
-25.0,15,129.637689
-14.0,14,129.760098
-18.0,18,129.933019
-22.0,12,130.038468
-25.0,15,130.219446
-27.0,17,130.386937
-24.0,24,130.621707
-25.0,15,130.740506
-23.0,13,130.85143
-24.0,14,130.972995
-15.0,15,131.101186
-14.0,14,131.227527
-21.0,11,131.314607
-15.0,15,131.4493
-11.0,11,131.540758
-15.0,15,131.679662
-15.0,15,131.804875
-30.0,20,131.991836
-25.0,15,132.118688
-16.0,16,132.239037
-15.0,15,132.384604
-27.0,17,132.548204
-11.0,11,132.663627
-24.0,14,132.831692
-29.0,19,133.022789
-27.0,17,133.198025
-23.0,13,133.285344
-21.0,11,133.379452
-24.0,14,133.533918
-25.0,15,133.679705
-29.0,19,133.867428
-24.0,14,133.970496
-13.0,16,134.10744
-24.0,14,134.240728
-14.0,14,134.366259
-28.0,18,134.550143
-29.0,19,134.738214
-11.0,11,134.859156
-28.0,18,135.055166
-26.0,16,135.190331
-24.0,14,135.31044
-21.0,12,135.439614
-25.0,15,135.572076
-18.0,18,135.737045
-29.0,19,135.925065
-27.0,17,136.088283
-27.0,17,136.254669
-12.0,12,136.401672
-25.0,15,136.562919
-23.0,13,136.677437
-14.0,14,136.812267
-13.0,13,136.940795
-21.0,21,137.135603
-15.0,15,137.302518
-19.0,19,137.45191
-11.0,11,137.607335
-13.0,16,137.799489
-20.0,20,138.019433
-10.0,13,138.163424
-23.0,13,138.265919
-23.0,13,138.400359
-12.0,12,138.525089
-24.0,14,138.682716
-17.0,17,138.845109
-21.0,11,138.962672
-15.0,15,139.124404
-20.0,10,139.216101
-32.0,22,139.420017
-13.0,13,139.52121
-14.0,14,139.655063
-18.0,18,139.838631
-13.0,13,139.960256
-27.0,17,140.128118
-32.0,22,140.373961
-22.0,12,140.466532
-27.0,27,140.668581
-25.0,15,140.797999
-22.0,22,140.990982
-24.0,14,141.117697
-24.0,14,141.250463
-30.0,20,141.443855
-21.0,11,141.539261
-31.0,21,141.724889
-19.0,19,141.87823
-27.0,17,141.986976
-22.0,12,142.110375
-27.0,17,142.233063
-26.0,26,142.468744
-19.0,19,142.650582
-8.0,14,142.801619
-21.0,11,142.886321
-26.0,16,143.018991
-17.0,17,143.204597
-24.0,14,143.318026
-22.0,12,143.41154
-28.0,18,143.557237
-37.0,27,143.751702
-30.0,20,143.951385
-23.0,13,144.082764
-24.0,14,144.239505
-13.0,13,144.395425
-12.0,14,144.562963
-31.0,21,144.763702
-13.0,13,144.880761
-23.0,13,150.822942
-31.0,21,151.063125
-16.0,16,151.230039
-26.0,16,151.373321
-25.0,15,151.512042
-26.0,16,151.63152
-24.0,14,151.756584
-18.0,18,151.927502
-31.0,21,152.135287
-25.0,25,152.40017
-19.0,19,152.622998
-10.0,10,152.717918
-23.0,13,152.828603
-14.0,14,152.987787
-10.0,10,153.082146
-19.0,19,153.251221
-28.0,18,153.385249
-17.0,17,153.530689
-21.0,21,153.745902
-26.0,16,153.921912
-33.0,23,154.143758
-22.0,12,154.232555
-30.0,20,154.391341
-15.0,15,154.56543
-15.0,15,154.724019
-22.0,12,154.831915
-22.0,12,154.949463
-23.0,13,155.072029
-13.0,13,155.171697
-25.0,15,155.292242
-14.0,14,155.420239
-24.0,14,155.589691
-16.0,16,155.737955
-26.0,16,155.879741
-22.0,12,156.014786
-26.0,16,156.173986
-12.0,15,156.300449
-22.0,12,156.418522
-26.0,16,156.573546
-22.0,22,156.803818
-17.0,17,156.963661
-23.0,13,157.095824
-12.0,12,157.205399
-28.0,18,157.375097
-27.0,17,157.530454
-20.0,12,157.718277
-12.0,12,157.830987
-24.0,14,157.995183
-10.0,10,158.10791
-14.0,14,158.248538
-14.0,14,158.415983
-25.0,15,158.579461
-22.0,12,158.689091
-28.0,18,158.867325
-29.0,19,159.01944
-22.0,12,159.165697
-27.0,27,159.411175
-14.0,14,159.528295
-10.0,10,159.604206
-14.0,14,159.708944
-21.0,11,159.801537
-23.0,13,159.912724
-22.0,12,160.052438
-18.0,18,160.250733
-24.0,14,160.410497
-23.0,13,160.580796
-25.0,15,160.729924
-13.0,13,160.839787
-24.0,14,161.013788
-25.0,15,161.178987
-22.0,12,161.276538
-11.0,11,161.379747
-12.0,12,161.493029
-21.0,11,161.61296
-15.0,15,161.790703
-22.0,12,161.936608
-26.0,16,162.109728
-14.0,14,162.299676
-32.0,22,162.511585
-27.0,17,162.722733
-24.0,14,162.871028
-18.0,18,163.046654
-16.0,19,163.208029
-27.0,17,163.392233
-23.0,13,163.578968
-15.0,15,163.726941
-23.0,13,163.845649
-14.0,14,163.978109
-15.0,15,164.101262
-28.0,18,164.255176
-19.0,19,164.416386
-17.0,17,164.543488
-26.0,16,164.694411
-14.0,14,164.820386
-29.0,19,164.972441
-15.0,15,165.112586
-11.0,11,165.243207
-22.0,12,165.357541
-27.0,17,165.516186
-25.0,15,165.652518
-24.0,14,165.742443
-26.0,16,165.857494
-20.0,11,165.944472
-26.0,16,166.053556
-15.0,15,166.218477
-13.0,13,166.311992
-23.0,13,166.449498
-14.0,14,166.579135
-20.0,20,166.723868
-26.0,16,166.904493
-25.0,15,167.024715
-12.0,12,167.152769
-22.0,12,167.27118
-25.0,16,167.460998
-21.0,11,167.581413
-24.0,14,167.734503
-13.0,13,167.870767
-26.0,16,168.022437
-34.0,24,168.246486
-17.0,17,168.370551
-20.0,10,168.450706
-27.0,17,168.60926
-29.0,19,168.770312
-24.0,14,168.909707
-25.0,15,169.044368
-24.0,14,169.151153
-26.0,16,169.306093
-28.0,18,169.46035
-22.0,12,169.563757
-20.0,10,169.668043
-21.0,11,169.770638
-16.0,16,169.947101
-17.0,17,170.142807
-22.0,12,170.241576
-24.0,14,170.384351
-26.0,16,170.518372
-30.0,20,176.668769
-25.0,15,176.820854
-22.0,12,176.933496
-27.0,17,177.07917
-20.0,10,177.172781
-10.0,10,177.269379
-23.0,13,177.385551
-22.0,12,177.478624
-23.0,13,177.61216
-22.0,13,177.754196
-17.0,17,177.903773
-27.0,17,178.106923
-25.0,15,178.265311
-14.0,14,178.434036
-17.0,17,178.579878
-22.0,12,178.681349
-14.0,14,178.800207
-28.0,18,178.978181
-22.0,12,179.11607
-23.0,13,179.235542
-25.0,15,179.396561
-27.0,17,179.530099
-18.0,18,179.724307
-25.0,15,179.862657
-24.0,14,179.980702
-21.0,11,180.113662
-24.0,14,180.288032
-27.0,17,180.531661
-21.0,12,180.654698
-19.0,19,180.819878
-22.0,12,180.947206
-13.0,18,181.125687
-13.0,13,181.256403
-15.0,15,181.435701
-21.0,11,181.53958
-22.0,12,181.678721
-23.0,13,181.811268
-25.0,15,181.946877
-29.0,19,182.13134
-25.0,15,182.272513
-21.0,11,182.371693
-23.0,13,182.521676
-16.0,16,182.710279
-23.0,13,182.867603
-16.0,16,183.050019
-21.0,11,183.134542
-22.0,12,183.235592
-15.0,15,183.358012
-12.0,12,183.49698
-26.0,16,183.675045
-24.0,14,183.836837
-25.0,15,183.97956
-17.0,17,184.146215
-23.0,13,184.277962
-21.0,11,184.373448
-22.0,12,184.477849
-16.0,16,184.664265
-14.0,14,184.809855
-31.0,21,185.009273
